LZP,ROLZX,RANK,TEXT,skip,BWTS,LZ,MTFT,SRT,X86,checksum,RLT,BWT,ZRLT,ROLZ,jobs,blocksize,entropyType,time
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,1000000,4,2.66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1000000000,4,5.12
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1000,1,38.17
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1000000,4,5.15
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,1000000000,8,44.24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1000,7,131.37
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,1000000,7,6.05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1000000,7,5.59
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1000000000,5,4.23
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1000,7,134.86
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1000000000,7,27.95
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1000000000,1,3.88
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1000000,6,2.05
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1000000,7,5.91
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1000,5,149.03
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1000000000,7,27.06
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1000,6,1.41
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000000,6,3.37
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000000,6,2.68
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1000000,6,2.52
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1000000000,6,1.19
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1000000000,6,12.45
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1000,6,1.51
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1000,6,3.43
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000,6,1.41
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1000000000,6,4.27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1000,6,43.52
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1000,6,4.62
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1000000,6,0.85
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1000000000,6,2.04
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000000000,6,13.01
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,1000000000,6,3.85
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000000,6,1.89
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1000000000,6,3.15
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000,6,74.27
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1000000000,6,2.74
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1000000000,3,8.9
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1000000000,8,64.04
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1000,3,6.22
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1000000,4,3.51
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1000000000,2,1.33
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1000000000,6,1.17
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1000000,7,10.81
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1000000000,4,3.66
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1000000,5,0.83
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1000,1,1.69
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1000000000,2,4.52
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1000,7,92.99
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1000,7,127.91
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1000000,4,1.25
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1000,7,94.47
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1000000,7,37.63
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1000,7,104.46
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1000000,7,10.86
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1000,1,5.03
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1000000,7,34.95
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1000,5,84.81
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1000000,3,2.82
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,3,15.99
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1000000,3,3.5
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000000,3,9.5
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1000000,3,4.96
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1000,3,5.96
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1000000000,3,7.01
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1000,3,5.89
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1000000,3,3.63
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1000,3,41.53
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1000000000,3,11.83
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1000000,3,3.26
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1000000000,3,6.14
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1000000000,3,20.35
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,1000000,3,3.42
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1000000000,3,7.15
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000,3,10.88
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1000000000,3,9.54
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000000,3,10.67
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1000000,8,10.33
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1000000,8,9.77
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1000,8,281.15
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1000,8,226.81
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1000000000,8,65.54
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1000000,8,16.63
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1000,8,265.85
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1000000000,8,77.16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1000000,8,13.8
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1000000000,8,44.89
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000000,8,51.68
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1000,8,263.38
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1000000,8,11.7
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,8,266.14
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000,8,38.31
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1000,5,6.55
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1000000,7,10.85
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1000000,4,1.42
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1000000,6,0.64
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000,7,92.97
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1000000000,1,4.22
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1000,1,1.66
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000000000,2,3.93
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1000000,2,1.41
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1000000,6,0.97
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1000000,7,12.9
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1000,7,95.07
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1000,4,37.61
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1000,7,98.27
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000,7,12.2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000,4,3.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000,7,11.18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1000000000,8,39.32
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1000000000,2,12.69
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1000000000,4,4.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000000,4,6.36
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1000000,7,30.57
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1000,6,5.33
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,2,54.37
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1000000,7,37.44
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000,4,5.9
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1000000000,4,3.58
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000,4,21.74
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000000,7,23.35
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1000,5,5.02
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000,4,12.71
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000,8,62.85
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000,6,7.48
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,1,3.93
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1000000,5,0.91
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1000000,4,2.84
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,1000000,4,3.58
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1000000000,4,3.77
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1000000000,4,6.26
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1000,4,84.93
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1000000,2,1.41
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1000,2,38.45
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1000000,4,3.52
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,1000000000,1,3.78
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1000000,7,7.49
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1000000000,4,6.57
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1000000,7,5.97
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1000000000,2,12.6
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1000000000,4,4.08
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1000000000,4,14.4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1000000000,7,34.82
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000000000,3,20.29
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1000000000,6,1.17
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1000000000,2,2.53
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000000,2,3.56
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1000000000,7,25.76
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000000,4,5.24
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1000000000,4,13.88
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1000,4,6.83
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,1000000,5,3.02
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1000,2,70.46
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,1000,2,40.51
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1000000,8,50.09
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,1000000000,5,13.38
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,1000000000,3,26.44
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,1000,8,265.81
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,1000,7,111.06
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1000000000,1,17.39
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1000000000,5,13.57
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1000000000,4,4.08
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,1000,4,2.06
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1000000,7,12.25
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1000,3,14.7
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,1000,4,2.82
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1000000,5,0.78
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,1000,7,94.71
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,1000000,1,3.22
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1000000,4,3.82
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,1000000000,2,3.08
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,1000000000,1,3.9
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1000000,7,6.57
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1000000000,3,10.97
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,1000,4,1.96
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1000000,4,1.32
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1000000000,4,7.08
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1000,4,2.61
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1000000000,4,6.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1000000,4,2.28
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1000000000,4,3.66
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1000000000,4,15.12
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1000,4,22.2
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1000,4,7.64
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000000,4,6.31
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000,4,74.41
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1000000000,4,5.36
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1000000,7,30.75
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1000000000,4,7.12
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,1000,6,6.65
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,1000000,5,1.69
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,1000000000,7,33.84
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,1000000,7,11.97
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,1000000,7,8.46
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,1000000000,5,2.14
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,1000,1,2.11
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1000000000,7,25.19
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1000,7,126.63
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1000000,5,1.5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1000,7,103.76
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1000,3,7.06
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1000000,5,0.77
